year,company,tokens_final
2013,Target,"['content', 'size', 'industry', 'peer', 'respect', 'metric', 'page', 'scope', 'scope', 'executive', 'officer', 'expansive', 'structure', 'result', 'officer', 'involvement', 'insight', 'performance', 'expectation', 'integration', 'manage', 'operation', 'import', 'percentage', 'inventory', 'develop', 'manage', 'portfolio', 'offering', 'supply', 'chain', 'sophistication', 'variety', 'category', 'offer', 'store', 'food', 'product', 'apparel', 'linen', 'electronics', 'movie', 'pharmacies', 'multichannel', 'initiatives', 'expansion', 'canada', 'layer', 'responsibility', 'neos', 'talent', 'seek', 'retain', 'management', 'talent', 'protect', 'advance', 'brand', 'month', 'perform', 'market', 'search', 'officer', 'chief', 'marketing', 'officer', 'roles', 'result', 'acquire', 'data', 'program', 'require', 'replace', 'position', 'search', 'reinforce', 'compensation', 'program', 'base', 'salary', 'provide', 'mean', 'provide', 'amount', 'cash', 'compensation', 'executive', 'officer', 'performance', 'philosophy', 'represent', 'portion', 'respect', 'neos', 'disclose', 'year', 'base', 'salary', 'remain', 'tesija', 'receive', 'base', 'increase', 'reflect', 'performance', 'year', 'expand', 'responsibility', 'relate', 'initiative', 'incentive', 'opportunity', 'compensation', 'program', 'base', 'percentage', 'officer', 'base', 'performance', 'measure', 'profitability', 'ebit', 'investment', 'discipline', 'executive', 'officer', 'performance', 'level', 'profitability', 'incentive', 'ebit', 'ebit', 'account', 'incentive', 'payout', 'ebit', 'include', 'segment', 'ebit', 'segment', 'ebit', 'credit', 'spread', 'credit', 'spread', 'definition', 'discussion', 'item', 'report', 'form', 'goal', 'compensation', 'approve', 'segment', 'result', 'consist', 'cost', 'performance', 'period', 'ensure', 'focus', 'segment', 'investment', 'discipline', 'incentive', 'incentive', 'account', 'term', 'incentive', 'payout', 'incentive', 'measure', 'earnings', 'estimate', 'cost', 'capital', 'charge', 'incentive', 'performance', 'indicate', 'return', 'invest', 'capital', 'rate', 'cost', 'capital', 'thing', 'help', 'revenue', 'store', 'construction', 'measure', 'profitability', 'investment', 'store', 'calculation', 'incentive', 'ebit', 'segment', 'result', 'include', 'incentive']"
2013,Target,"['content', 'performance', 'executive', 'officer', 'performance', 'payment', 'performance', 'payment', 'correspond', 'predetermine', 'percentage', 'base', 'salary', 'performance', 'review', 'score', 'performance', 'payout', 'executive', ""officer's"", 'base', 'review', 'score', 'element', 'compensation', 'element', 'recognize', 'factor', 'believe', 'leadership', 'performance', 'judge', 'link', 'statement', 'performance', 'payment', 'officer', 'report', 'column', 'compensation', 'table', 'payment', 'base', 'performance', 'measure', 'incentive', 'program', 'report', 'incentive', 'compensation', 'column', 'table', 'summarize', 'incentive', 'opportunity', 'performance', 'measure', 'goal', 'goal', 'goal', 'incentive', 'opportunity', 'performance', 'incentive', 'program', 'performance', 'level', 'percentage', 'base', 'payouts', 'performance', 'level', 'goal', 'goal', 'goal', 'component', 'ebit', 'payouts', 'base', 'performance', 'level', 'goal', 'goal', 'goal', 'component', 'ebit', 'performance', 'component', 'reflect', 'performance', 'goal', 'performance', 'reflect', 'performance', 'at-goal', 'performance', 'reflect', 'performance', 'goal', 'performance']"
2013,Target,"['content', 'incentive', 'payouts', 'vary', 'base', 'performance', 'year', 'chart', 'illustrate', 'incentive', 'payouts', 'relation', 'goal', 'payouts', 'result', 'program', 'achieve', 'ebit', 'performance', 'goal', 'goal', 'level', 'ebit', 'establish', 'year', 'time', 'impact', 'cost', 'market', 'entry', 'year', 'cost', 'relate', 'canada', 'exclude', 'program', 'canada', 'cost', 'sale', 'canada', 'reduce', 'expect', 'ebit', 'addition', 'goal', 'result', 'exclude', 'credit', 'card', 'receivables', 'hold', 'sale', 'illustrate', 'goal', 'compare', 'performance', 'chart', 'goal', 'performance', 'year', 'basis', 'allow', 'comparison', 'period', 'addition', 'demonstrate', 'impact', 'investment', 'goal', 'chart', 'show', 'goal', 'level', 'performance', 'investment', 'appendix', 'provide', 'reconciliation', 'incentive', 'ebit', 'ebit', 'report', 'report', 'form', 'incentive', 'ebit', 'measure', 'earnings', 'rate', 'determine', 'earnings', 'earnings', 'compare', 'blend', 'cost', 'debt', 'equity', 'capital', 'capital', 'fund', 'core', 'operation', 'capital', 'fund', 'credit', 'card', 'operation']"
2013,Target,"['content', 'incentive', 'believe', 'execution', 'strategy', 'period', 'increase', 'price', 'option', 'psus', 'rsus', 'equity', 'instrument', 'executive', 'officer', 'maintain', 'focus', 'reward', 'effort', 'addition', 'consideration', 'list', 'officer', 'determination', 'page', 'year', 'evaluate', 'amount', 'market', 'establish', 'grant', 'officer', 'align', 'interest', 'award', 'vehicle', 'support', 'pay-for-performance', 'philosophy', 'option', 'provide', 'price', 'appreciation', 'value', 'creation', 'officer', 'realize', 'value', 'instrument', 'price', 'appreciation', 'emphasize', 'price', 'growth', 'value', 'assessment', 'half', 'grant', 'deliver', 'option', 'remainder', 'split', 'psus', 'rsus', 'program', 'focus', 'measure', 'align', 'market', 'growth', 'peer', 'group', 'time', 'performance', 'require', 'payout', 'rsus', 'facilitate', 'retention', 'executive', 'cliff', 'year', 'date', 'grant', 'payouts', 'base', 'performance', 'compare', 'peer', 'group', 'performance', 'metric', 'change', 'market', 'measure', 'design', 'continue', 'sale', 'growth', 'award', 'base', 'ability', 'incremental', 'market', 'performance', 'period', 'growth', 'rate', 'measure', 'focus', 'growth', 'sustain', 'period', 'value', 'award', 'base', 'growth', 'summarizes', 'performance', 'requirement', 'determine', 'payouts', 'measure', 'grant', 'ranking', 'require', 'payout', 'performance', 'measure', 'goal', 'maximum', 'compound', 'growth', 'rate', 'market', 'growth', 'sale', 'payout', 'level', 'number', 'units/shares', 'payouts', 'goal', 'payout', 'require', 'performance', 'peer', 'group', 'rank', 'company', 'group', 'payout', 'goal', 'attain', 'rank', 'measure', 'performance', 'period', 'rank', 'result', 'payouts', 'interpolate', 'base', 'ranking', 'ranking', 'table', 'summarizes']"
2013,Target,"['content', 'ranking', 'result', 'award', 'grant', 'base', 'year', 'performance', 'year', 'period', 'cover', 'information', 'grant', 'baseline', 'payout', 'total', 'date', 'year', 'year', 'date', 'payout', 'march', 'market', 'cagr', 'base', 'result', 'show', 'compensation', 'certify', 'certify', 'payouts', 'grant', 'result', 'exclude', 'segment', 'one-time', 'gain', 'sale', 'credit', 'card', 'receivables', 'compensation', 'take', 'action', 'relate', 'grant', 'disclose', ""year's"", 'connection', 'leadership', 'driving', 'strategy', 'note', 'elimination', 'cash', 'bonus', 'receive', 'award', 'deliver', 'compensation', 'package', 'tesija', 'receive', 'incentive', 'award', 'reflect', 'expand', 'scope', 'responsibility', 'include', 'distribution', 'supply', 'chain', 'network', 'compensation', 'peer', 'group', 'level', 'element', 'describe', 'page', 'evaluate', 'officer', 'industry', 'peer', 'group', 'company', 'market', 'comparison', 'determine', 'compensation', 'data', 'obtain', 'statement', 'analyze', 'semler', 'brossy', 'group', 'sbcg', 'survey', 'data', 'assemble', 'tower', 'watson', 'group', 'select', 'peer', 'group', 'provide', 'cross', 'section', 'merchandise', 'department', 'store', 'food', 'specialty', 'retailer', 'include', 'company', 'revenue', 'competitor', 'industry', 'company', 'include', 'peer', 'group', 'represent', 'company', 'compete', 'talent', 'select', 'retailer', 'industry', 'company', 'leader', 'industry', 'composition', 'peer', 'group', 'review', 'ensure', 'term', 'company', 'size', 'business', 'focus', 'change', 'make', 'review', 'compensation', 'amazon.com', 'peer', 'group', 'segment', 'business', 'amazon.com', 'include', 'performance', 'peer', 'psus', 'grant', 'march', 'supervalu', 'remove', 'peer', 'group', 'performance', 'cycle', 'company', 'include', 'peer']"
2013,Target,"['content', 'group', 'time', 'market', 'assessment', 'perform', 'company', 'include', 'market', 'comparison', 'list', 'peer', 'group', 'industry', 'peer', 'group', 'amazon.com', 'lowe', ""mcdonald's"", 'macy', 'abbott', 'labs', 'safeway', 'archer', 'daniel', 'midland', 'caremark', 'sear', 'pepsico', 'home', 'depot', 'supervalu', 'pfizer', 'penney', 'walgreens', 'dell', 'kohl', 'walmart', 'time', 'warner', 'kroger', 'fedex', 'mill', 'unitedhealth', 'group', 'johnson', 'johnson', 'technology', 'johnson', 'control', 'disney', 'kraft', 'food', 'well', 'fargo', 'table', 'ranking', 'industry', 'peer', 'group', 'information', 'reflect', 'data', 'compensation', 'approve', 'group', 'compensation', 'comparison', 'retail', 'peer', 'group', 'industry', 'peer', 'group', 'revenues', 'market', 'asset', 'revenues', 'market', 'asset', 'employee', 'employee', 'percentile', 'percentile', 'corporation', 'data', 'source', 'benefit', 'element', 'offer', 'benefit', 'component', 'design', 'retention', 'talent', 'pension', 'maintain', 'pension', 'cover', 'member', 'hire', 'meet', 'eligibility', 'criterion', 'maintain', 'pension', 'team', 'member', 'limit', 'pension', 'pension', 'impact', 'defer', 'compensation', 'exception', 'supplemental', 'cover', 'person', 'officer', 'include', 'employee', 'pension', 'formula', 'enhance', 'benefit', 'provide', 'executive', 'officer', 'team', 'member', 'work', 'hour', 'company', 'enhance', 'executive', 'defer', 'compensation', 'management', 'group', 'team', 'member', 'offer', 'individual']"
2013,Target,"['content', 'account', 'compensation', 'investment', 'option', 'mirror', 'perquisites', 'provide', 'perquisite', 'executive', 'officer', 'allow', 'devote', 'time', 'business', 'promote', 'health', 'safety', 'compensation', 'review', 'perquisite', 'ensure', 'philosophy', 'magnitude', 'aircraft', 'provide', 'security', 'reason', 'perquisite', 'describe', 'page', 'statement', 'detail', 'component', 'provide', 'table', 'follow', 'compensation', 'page', 'compensation', 'report', 'compensation', 'page', 'compensation', 'steinhafel', 'compensation', 'relate', 'pension', 'credit', 'give', 'magnitude', 'credit', 'explanation', 'provide', 'formula', 'team', 'member', 'credit', 'determine', 'pension', 'formula', 'base', 'cash', 'compensation', 'year', 'interest', 'rate', 'exception', 'acceleration', 'feature', 'team', 'member', 'list', 'compensation', 'feature', 'program', 'executive', 'change', 'value', 'pension', 'benefit', 'base', 'formula', 'credit', 'deduct', 'compensation', 'account', 'essence', 'employer', 'contribution', 'deduction', 'account', 'reason', 'report', 'credit', 'deduction', 'compensation', 'compensation', 'table', 'value', 'change', 'value', 'nature', 'reason', 'increase', 'pension', 'benefit', 'year', 'cash', 'compensation', 'year', 'role', 'year', 'service', 'year', 'service', 'acceleration', 'feature', 'interest', 'rate', 'acceleration', 'feature', 'steinhafel', 'participant', 'acceleration', 'feature', 'pension', 'eliminate', 'participant', 'feature', 'treat', 'year', 'result', 'pension', 'credit', 'accelerate', 'compensation', 'change', 'interest', 'rate', 'movement', 'value', 'pension', 'transfer', 'defer', 'compensation', 'account', 'vary']"
2013,Target,"['content', 'purpose', 'chart', 'show', 'project', 'transfer', 'amount', 'credit', 'transfer', 'year', 'compensation', 'assume', 'incentive', 'payment', 'goal', 'interest', 'rate', 'assume', 'increase', 'rate', 'decrease', 'transfer', 'value', 'increase', 'clawback', 'value', 'employment', 'contract', 'none', 'executive', 'officer', 'employment', 'contract', 'income', 'continuance', 'provide', 'income', 'continuance', 'policy', 'executive', 'officer', 'terminate', 'cause', 'provide', 'income', 'transition', 'payment', 'policy', 'cycle', 'year', 'time', 'base', 'average', 'year', 'performance', 'payment', 'compensation', 'governance', 'roles', 'compensation', 'management', 'consultant', 'compensation', 'composition', 'value', 'officer', 'package', 'recommendation', 'package', 'review', 'compensation', 'receive', 'source', 'compensation', 'sbcg', 'executive', 'compensation', 'staff', 'lead', 'executive', 'vice', 'president', 'resource', 'sbcg', 'retain', 'report', 'compensation', 'consulting', 'engagement', 'management', 'assess', 'sbcg', 'independence', 'light', 'security', 'exchange', 'commission', 'listing', 'standard', 'determine', 'consultant', 'work', 'raise', 'conflict', 'interest', 'independence', 'concern', 'compensation', 'recommendation', 'executive', 'officer', 'make', 'compensation', 'respect', 'compensation', 'sbcg', 'provide', 'recommendation', 'compensation', 'range', 'outcome', 'compensation', 'consideration', 'recommendation', 'sbcg', 'relies']"
2013,Target,"['content', 'business', 'compensation', 'program', 'sbcg', 'research', 'analysis', 'sbcg', 'respect', 'compensation', 'officer', 'vice', 'president', 'resource', 'work', 'develop', 'compensation', 'recommendation', 'compensation', 'recommendation', 'executive', 'vice', 'president', 'resource', 'provide', 'market', 'data', 'level', 'compensation', 'design', 'practice', 'provide', 'management', 'compensation', 'consultant', 'tower', 'watson', 'group', 'industry', 'peer', 'group', 'company', 'management', 'consultant', 'interaction', 'compensation', 'executive', 'vice', 'president', 'resource', 'staff', 'addition', 'market', 'data', 'management', 'compensation', 'consultant', 'performs', 'service', 'determination', 'executive', 'compensation', 'recommendation', 'compensation', 'determine', 'include', 'recommendation', 'compensation', 'executive', 'vice', 'president', 'resource', 'sbcg', 'provide', 'compensation', 'sbcg', 'view', 'compensation', 'recommendation', 'decision', 'executive', 'compensation', 'recommendation', 'member', 'make', 'say-on-pay', 'hold', 'compensation', 'approve', 'majority', 'proposal', 'approve', 'proposal', 'majority', 'continue', 'engage', 'conversation', 'number', 'understand', 'priority', 'perspectives', 'mention', 'eliminate', 'cash', 'bonus', 'replace', 'compensation', 'deliver', 'compensation', 'continue', 'consider', 'executive', 'compensation', 'opinion', 'offer', 'communication', 'year', 'making', 'compensation', 'decision', 'compensation', 'policy', 'risk', 'part', 'review', 'compensation', 'practice', 'conduct', 'analysis', 'compensation', 'policy', 'practice', 'create', 'risk', 'company', 'result', 'analysis', 'review', 'compensation', 'consultant', 'discuss', 'compensation', 'agree', 'management', 'conclusion', 'compensation', 'program', 'create', 'risk', 'material', 'effect', 'company', 'conclusion', 'base', 'consideration', 'compensation', 'base', 'incentive', 'provide', 'compensation', 'opportunity', 'measure', 'variety', 'time', 'horizon', 'balance', 'structure', 'goal', 'performance', 'metric', 'variety', 'performance', 'metric', 'incentive', 'portfolio', 'approach', 'performance', 'metric', 'encourage', 'focus', 'sustain', 'company', 'performance']"
2013,Target,"['content', 'performance', 'goal', 'goal', 'approve', 'take', 'account', 'performance', 'initiative', 'expect', 'environment', 'addition', 'incentive', 'compensation', 'program', 'design', 'curve', 'performance', 'philosophy', 'equity', 'incentive', 'equity', 'incentive', 'program', 'ownership', 'guideline', 'design', 'management', 'interest', 'vehicle', 'officer', 'accumulate', 'maintain', 'ownership', 'position', 'company', 'risk', 'mitigation', 'policy', 'incorporate', 'risk', 'mitigation', 'policy', 'officer', 'compensation', 'program', 'compensation', 'ability', 'discretion', 'determine', 'payouts', 'formula-', 'base', 'clawback', 'policy', 'recover', 'incentive', 'compensation', 'base', 'statement', 'ownership', 'guideline', 'executive', 'officer', 'supplement', 'policy', 'recoupment', 'policy', 'clawback', 'policy', 'cover', 'officer', 'allow', 'recovery', 'compensation', 'element', 'amount', 'incentive', 'payment', 'year', 'restate', 'award', 'incentive', 'defer', 'demand', 'repayment', 'compensation', 'discretion', 'officer', 'recovery', 'cancellation', 'policy', 'engage', 'misconduct', 'contribute', ""corporation's"", 'consolidate', 'statement', 'policy', 'executive', 'officer', 'member', 'capital', 'transaction', 'intend', 'hedge', 'offset', 'market', 'value', 'policy', 'equity', 'compensation', 'equity', 'compensation', 'intend', 'executive', 'officer', 'interest', 'provide', 'mean', 'officer', 'accumulate', 'ownership', 'stake', 'officer', 'ownership', 'guideline', 'ownership', 'position', 'discuss', 'page', 'statement']"
2013,Target,"['content', 'compensation', 'recognize', 'equity', 'form', 'compensation', 'result', 'dilution', 'equity', 'compensation', 'award', 'grant', 'approve', 'incentive', 'basis', 'compensation', 'review', 'approves', 'review', 'metric', 'burn', 'rate', 'impact', 'award', 'incentive', 'prohibit', 'option', 'approval', 'grant', 'officer', 'approve', 'compensation', 'compensation', 'delegate', 'authority', 'make', 'grant', 'member', 'officer', 'level', 'vice', 'president', 'resource', 'practice', 'equity', 'compensation', 'grant', 'include', 'option', 'exercise', 'price', 'determination', 'practice', 'formalize', 'write', 'policy', 'observe', 'option', 'rsus', 'grant', 'date', 'schedule', 'compensation', 'psus', 'grant', 'date', 'schedule', 'march', 'compensation', 'order', 'align', 'grant', 'date', 'process', 'schedule', 'year', 'advance', 'price', 'award', 'trading', 'price', 'grant', 'date', 'believe', 'price', 'measure', 'value', 'price', 'grant', 'date', 'eliminates', 'effect', 'variation', 'price', 'occur', 'minute', 'closing', 'price', 'practice', 'policy', 'release', 'company', 'information', 'grant', 'date', 'information', 'release', 'handle', 'process', 'equity', 'grant', 'occasion', 'make', 'equity', 'compensation', 'grant', 'grant', 'cycle', 'hire', 'promotion', 'recognition', 'retention', 'purpose', 'grant', 'date', 'date', 'approval', 'date', 'date', 'approval', 'date', 'specify', 'time', 'approval', 'considerations—code', 'section', 'compensation', 'program', 'compensation', 'qualify', 'performance', 'base', 'compensation', 'section', 'revenue', 'code', 'provide', 'compensation', 'situation', 'compensation', 'believe']"
2013,Target,"['content', 'compensation', 'compensation', 'table', 'contains', 'value', 'calculate', 'disclose', 'reporting', 'requirement', 'incentive', 'compensation', 'amount', 'compensation', 'earn', 'year', 'award', 'option', 'award', 'reflect', 'award', 'date', 'year', 'change', 'pension', 'value', 'nonqualified', 'non-equity', 'name', 'option', 'incentive', 'compensation', 'position', 'year', 'bonus', 'award', 'award', 'compensation', 'earnings', 'compensation', 'gregg', 'chairman', 'president', 'executive', 'officer', 'john', 'vice', 'president', 'officer', 'kathryn', 'executive', 'vice', 'president', 'supply', 'chain', 'jeffrey', 'jones', 'vice', 'president', 'marketing', 'officer', 'tina', 'executive', 'vice', 'president', 'store', 'douglas', 'scovanner*', 'executive', 'vice', 'president', 'officer', 'become', 'vice', 'president', 'officer', 'scovanner', 'retire', 'vice', 'president', 'officer', 'march', 'remain', 'capacity', 'support', 'development', 'execution', 'strategy', 'ensure', 'transition', 'responsibility', 'jones', 'become', 'vice', 'president', 'marketing', 'officer', 'amount', 'include', 'performance', 'payment', 'payment', 'amount', 'retention', 'grant', 'vice', 'president', 'treasury', 'accounting', 'operation', 'retention', 'amount', 'remain', 'retention', 'award', 'repayment', 'accept', 'position', 'company', 'peer', 'group', 'disclose', 'page', 'solicits', 'member', 'company', 'time', 'payout', 'attract', 'jones', 'company', 'receive', 'employment', 'award', 'aggregate', 'amount', 'rsus', 'option', 'portion', 'offset', 'amount', 'forfeit', 'employer', 'please', 'grant', 'award', 'page', 'detail', 'amount', 'represent', 'grant', 'date', 'value', 'award', 'make', 'year', 'compute', 'accordance', 'fasb', 'topic', 'compensation']"
2013,Target,"['content', 'consolidate', 'statement', 'note', 'compensation', 'consolidate', 'statement', 'description', 'accounting', 'assumption', 'include', 'grant', 'date', 'value', 'psus', 'compute', 'base', 'performance', 'condition', 'grant', 'date', 'payment', 'base', 'performance', 'range', 'payment', 'award', 'grant', 'forth', 'name', 'amount', 'amount', 'report', 'amount', 'jones', 'scovanner', 'amount', 'change', 'qualify', 'pension', 'value', 'earnings', 'nonqualified', 'compensation', 'nonqualified', 'compensation', 'name', 'change', 'pension', 'value', 'earnings', 'steinhafel', 'jones', 'consistent', 'accrue', 'benefit', 'pension', 'reduce', 'value', 'benefit', 'discount', 'rate', 'discount', 'rate', 'change', 'pension', 'value', 'column', 'reflect', 'pension', 'benefit', 'service', 'change', 'discount', 'rate', 'earnings', 'nonqualified', 'compensation', 'consist', 'return', 'defer', 'compensation', 'officer', 'defer', 'compensation', 'odcp', 'participant', 'compensation', 'deferral', 'compensation', 'information', 'amount', 'report', 'include', 'credit', 'cash', 'compensation', 'allocate', 'executive', 'defer', 'compensation', 'edcp', 'dollar', 'value', 'life', 'insurance', 'premium', 'credit']"
2013,Target,"['content', 'edcp', 'change', 'pension', 'value', 'relocation', 'payment', 'perquisites', 'life', 'name', 'credit', 'insurance', 'credit', 'relocation', 'perquisites', 'steinhafel', 'jones', 'pension', 'credit', 'pension', 'benefit', 'credit', 'compensation', 'account', 'benefit', 'base', 'pension', 'formula', 'affect', 'acceleration', 'feature', 'change', 'interest', 'rate', 'pension', 'benefit', 'information', 'pension', 'pension', 'benefit', 'affect', 'cash', 'compensation', 'year', 'role', 'year', 'service', 'acceleration', 'feature', 'interest', 'rate', 'discussion', 'benefit', 'elements—ceo', 'compensation', 'compensation', 'discussion', 'analysis', 'explanation', 'pension', ""plan's"", 'impact', 'steinhafel', 'compensation', 'amount', 'relocation', 'connection', 'appointment', 'jones', 'officer', 'provide', 'jones', 'relocation', 'allowance', 'expense', 'relate', 'relocation', 'facilitate', 'move', 'office', 'minnesota', 'relocation', 'benefit', 'repayment', 'jones', 'leave', 'time', 'month', 'company', 'perquisites', 'perquisite', 'consist', 'allowance', 'aircraft', 'reimbursement', 'management', 'expense', 'reimbursement', 'home', 'security', 'expense', 'exercise', 'room', 'spousal', 'travel', 'business', 'trip', 'gift', 'executive', 'physicals', 'perquisite', 'exceed', 'steinhafel', 'aircraft', 'security', 'reason', 'amount', 'gross-ups', 'provide', 'perquisites', 'dollar', 'amount', 'perquisites', 'represent', 'cost', 'perquisite', 'measure', 'cost', 'variable', 'cost', 'disregard', 'cost', 'change', 'base', 'cost', 'aircraft', 'determine', 'fuel', 'cost', 'landing', 'maintenance', 'cost', 'flight', 'relate', 'flight']"
2013,Target,"['content', 'addition', 'perquisite', 'include', 'neos', 'receive', 'benefit', 'cost', 'follow', 'membership', 'downtown', 'business', 'club', 'result', 'grandfathered', 'membership', 'club', 'retire', 'club', 'business', 'function', 'club', 'purpose', 'provide', 'officer', 'meal', 'cost', 'support', 'staff', 'time', 'matter', 'allow', 'devote', 'time', 'business', 'seat', 'business', 'flight', 'aircraft', 'event', 'ticket', 'ticket', 'business', 'purpose', 'grant', 'award', 'award', 'number', 'option', 'grant', 'award', 'exercise', 'date', 'number', 'value', 'security', 'base', 'price', 'estimate', 'payouts', 'estimate', 'payouts', 'price', 'grant', 'incentive', 'equity', 'incentive', 'unit', 'option', 'option', 'grant', 'option', 'name', 'date', 'award', 'award', 'date', 'award', 'threshold', 'gregg', 'steinhafel', 'john', 'tesija', 'jones', 'schiel', 'douglas', 'scovanner', 'award', 'represent', 'payment', 'corporation', 'officer', 'incentive', 'stip', 'payment', 'base', 'level', 'ebit', 'compensation', 'discussion', 'analysis']"
2013,Target,"['content', 'amount', 'earn', 'report', 'compensation', 'incentive', 'compensation', 'executive', 'officer', 'employ', 'date', 'payment', 'make', 'year', 'respect', 'year', 'payment', 'event', 'death', 'disability', 'retirement', 'year', 'service', 'payment', 'time', 'officer', 'performance', 'bonus', 'condition', 'performance', 'payout', 'stip', 'award', 'represent', 'payment', 'psus', 'grant', 'incentive', 'payment', 'base', 'performance', 'peer', 'group', 'period', 'measure', 'market', 'earnings', 'growth', 'range', 'amount', 'compensation', 'discussion', 'analysis', 'description', 'performance', 'measure', 'term', 'psus', 'describe', 'note', 'equity', 'award', 'table', 'award', 'represent', 'rsus', 'grant', 'incentive', 'term', 'award', 'describe', 'equity', 'award', 'table', 'award', 'represent', 'option', 'grant', 'incentive', 'term', 'option', 'grant', 'describe', 'equity', 'award', 'table', 'exercise', 'price', 'option', 'represent', 'market', 'value', 'date', 'grant', 'specify', 'term', 'incentive', 'base', 'volume', 'price', 'date', 'grant', 'grant', 'date', 'value', 'option', 'psus', 'restrict', 'rsus', 'determine', 'fasb', 'topic']"
2013,Target,"['content', 'equity', 'award', 'option', 'award', 'award', 'equity', 'incentive', 'equity', 'incentive', 'award', 'market', 'award', 'number', 'value', 'unearned', 'market', 'number', 'number', 'number', 'value', 'unit', 'unit', 'security', 'security', 'unit', 'unit', 'right', 'right', 'unexercised', 'option', 'option', 'have', 'option', 'option', 'exercise', 'expiration', 'have', 'have', 'have', 'price', 'date', 'vest', 'vest', 'gregg', 'steinhafel', 'john', 'tesija', 'jones', 'schiel']"
2013,Target,"['douglas', 'scovanner', 'option', 'term', 'vest', 'become', 'increment', 'grant', 'date', 'recipient', 'option']"
2013,Target,"['content', 'employ', 'grant', 'date', 'vesting', 'date', 'become', 'officer', 'employment', 'terminate', 'cause', 'option', 'forfeit', 'officer', 'exercise', 'option', 'extension', 'post-termination', 'exercise', 'period', 'provide', 'term', 'option', 'executive', 'officer', 'satisfies', 'year', 'service', 'condition', 'date', 'termination', 'follow', 'year', 'exercise', 'service', 'extension', 'period', 'year', 'year', 'year', 'year', 'year', 'option', 'grant', 'expiration', 'date', 'exercise', 'extension', 'period', 'option', 'grant', 'september', 'extension', 'post-termination', 'exercise', 'period', 'base', 'year', 'service', 'schedule', 'year', 'exercise', 'service', 'extension', 'period', 'year', 'year', 'year', 'year', 'year', 'option', 'grant', 'extension', 'post-termination', 'exercise', 'period', 'base', 'year', 'service', 'schedule', 'year', 'service', 'extension', 'period', 'year', 'year', 'receive', 'extension', 'provision', 'officer', 'sign', 'agreement', 'include', 'non-solicitation', 'clause', 'release', 'claim', 'provide', 'terminate', 'officer', 'become', 'employ', 'competitor', 'termination', 'executive', 'officer', 'commence', 'discussion', 'company', 'officer', 'consideration', 'termination', 'year', 'termination', 'provision', 'officer', 'employment', 'terminate', 'cause', 'officer', 'employment', 'terminate', 'cause', 'vest', 'option', 'forfeit']"
2013,Target,"['content', 'exercise', 'period', 'apply', 'event', 'executive', 'officer', 'termination', 'death', 'disability', 'exercise', 'period', 'year', 'officer', 'meet', 'year', 'service', 'requirement', 'exercise', 'period', 'exercise', 'period', 'exceed', 'term', 'option', 'extent', 'provide', 'year', 'exercise', 'executive', 'officer', 'death', 'employment', 'accelerate', 'death', 'continue', 'post', 'termination', 'exercise', 'period', 'event', 'disability', 'option', 'life', 'officer', 'family', 'member', 'entity', 'include', 'award', 'grant', 'rsus', 'grant', 'executive', 'officer', 'fiscal', 'award', 'year', 'date', 'grant', 'rsus', 'convert', 'basis', 'dividend', 'equivalent', 'form', 'unit', 'rsus', 'period', 'cash', 'dividend', 'award', 'recipient', 'award', 'employ', 'year', 'date', 'grant', 'order', 'employment', 'require', 'officer', 'meet', 'year', 'service', 'requirement', 'meet', 'condition', 'october', 'grant', 'contain', 'year', 'service', 'employment', 'requirement', 'award', 'grant', 'year', 'service', 'requirement', 'follow', 'year', 'service', 'award', 'grant', 'year', 'service', 'requirement', 'follow', 'year', 'service', 'addition', 'year', 'service', 'requirement', 'officer', 'sign', 'agreement', 'include', 'non-solicitation', 'clause', 'release', 'claim', 'provide', 'terminate', 'officer', 'become', 'employ', 'competitor', 'termination', 'executive', 'officer', 'commence', 'discussion', 'company', 'officer', 'consideration', 'termination', 'year', 'termination', 'rsus', 'intend', 'comply', 'section', 'result', 'rsus', 'section', 'issuances', 'executive', 'officer', 'base', 'termination', 'employment', 'delay', 'month', 'event', 'death', 'disability', 'terminate', 'schedule', 'date', 'cause', 'officer', 'sign', 'agreement', 'include', 'non-solicitation', 'clause', 'release', 'claim', 'provide', 'terminate', 'officer', 'become', 'employ', 'competitor']"
